"","favor","contra","absten","quorum","ausen","title","leg","filename","yr","mo","dy","haveinfo"
"227",253,0,1,0,249,"DECRETO QUE REFORMA ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE INSTITUCIONES DE CRÉDITO, LA LEY GENERAL DE TÍTULOS Y OPERACIONES DE CRÉDITO Y LA LEY ORGÁNICA DEL BANCO NACIONAL DE OBRAS Y SERVICIOS PÚBLICOS. (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ADMITIDAS)",60,"60yr2or1-sil-227",2007,11,29,1
"228",368,0,1,0,134,"DECRETO QUE ADICIONA LA FECHA 24 DE AGOSTO, FIRMA DE LOS TRATADOS DE CORDOBA, QUE RECONOCEN LA INDEPENDENCIA DE MEXICO, EN 1821, AL INCISO A) DEL ARTICULO 18 DE LA LEY SOBRE EL ESCUDO, LA BANDERA Y EL HIMNO NACIONALES. (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-228",2007,12,4,1
"229",357,0,1,0,145,"DECRETO QUE  REFORMA EL ARTICULO 59 DEL CODIGO FEDERAL DE PROCEDIMIETOS CIVILES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-229",2007,12,6,1
"230",341,0,5,1,156,"DECRETO QUE CONDECE PERMISO A LA LIC. PATRICIA ESPINOSA CANTELLANO PARA ACEPTAR Y USAR LA CONDECORACIÓN DE LA ORDEN NACIONAL DEL MERITO EN GRADO DE GRAN CRUZ EXTRAORDINARIO QUE LE CONDECE LA REPÚBLICA DE PARAGUAY (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-230",2007,12,6,1
"231",335,1,1,0,166,"DECRETO QUE DEROGA LOS ARTICULOS 1 Y 31 DE LA LEY SOBRE DELITOS DE IMPRENTA (EN LO GENERLA Y EN LO PARTICULAR)",60,"60yr2or1-sil-231",2007,12,6,1
"232",330,3,2,0,168,"DECRETO QUE DECLARA AL AÑO 2008 COMO AÑO DE LA EDUCACIÓN FISICA Y EL DEPORTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-232",2007,12,6,1
"233",359,0,1,0,143,"DECRETO POR EL QUE SE EXPIDE LA LEY GENERAL DE INFRAESTRUCTURA FISICA EDUCATIVA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-233",2007,12,6,1
"234",328,34,21,0,120,"DECRETO QUE EXPIDE LA LEY GENERAL PARA EL CONTROL DEL TABACO Y DEROGA Y REFORMA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD. (EN LO GENERAL CON LA MODIF. PROPUESTA POR LA COMISIÓN Y APROBADA POR LA ASAMBLEA Y EN LO PARTICULAR LOS ARTÍCULOS NO RESERVADOS.)",60,"60yr2or1-sil-234",2007,12,6,1
"235",306,6,22,0,169,"DECRETO QUE EXPIDE LA LEY GENERAL PARA EL CONTROL DEL TABACO Y DEROGA Y REFORMA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD. (EN LO PARTICULAR LOS ARTÍCULOS 10 FRACCION IV Y 12, EN SUS TERMINOS Y 17, 26, 27 Y 34 CON LAS MODIFICACIONES ACEPTADAS.)",60,"60yr2or1-sil-235",2007,12,6,1
"236",376,0,4,0,123,"DECRETO QUE REFORMA EL ARTÍCULO 15 DE LA LEY ORGÁNICA DEL TRIBUNAL FEDERAL DE JUSTICIA FISCAL Y ADMINISTRATIVA. (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-236",2007,12,11,1
"237",353,85,4,0,61,"DECRETO POR EL QUE SE EXPIDE EL CÓDIGO FEDERAL DE INSTITUCIONES Y PROCEDIMIENTOS ELECTORALES. (EN LO GENERAL Y EN LO PARTICULAR LOS ARTÍCULOS NO RESERVADOS)",60,"60yr2or1-sil-237",2007,12,11,1
"238",308,46,4,0,145,"DECRETO POR EL QUE SE EXPIDE EL CÓDIGO FEDERAL DE INSTITUCIONES Y PROCEDIMIENTOS ELECTORALES. (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN SUS TERMINOS)",60,"60yr2or1-sil-238",2007,12,11,1
"239",372,0,2,0,129,"DECRETO QUE ADICIONA UN ARTÍCULO 20 BIS DE LA LEY FEDERAL DE DEFENSORÍA PÚBLICA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-239",2007,12,12,1
"240",371,3,1,0,128,"DECRETO QUE ADICIONA UN PÁRRAFO AL ARTÍCULO 101 DE LA LEY FEDERAL DEL TRABAJO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-240",2007,12,12,1
"241",354,0,0,0,149,"DECRETO QUE REFORMA LOS ARTICULOS 81, 83 Y 105 DE LA LEY GENERAL DE BIENES NACIONALES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-241",2007,12,12,1
"242",350,1,2,0,150,"DECRETO QUE REFORMA EL NUMERAL 5 DEL ARTÍCULO 40 DE LA LEY ORGÁNICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS. (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-242",2007,12,12,1
"243",322,0,2,0,179,"DECRETO POR EL SE REFORMAN,  ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY DE INSTITUCIONES DE CREDITO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-243",2007,12,12,1
"244",306,0,0,1,196,"DECRETO POR EL SE REFORMAN,  ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY PARA REGULAR LAS SOCIEDADES DE INFORMACION CREDITICIA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or1-sil-244",2007,12,12,1
"245",367,53,8,0,75,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS CON LAS MODIFICACIONES ADMITIDAS POR LA ASAMBLEA)",60,"60yr2or1-sil-245",2007,12,12,1
"246",274,113,0,0,116,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 16 PARRAFO 7 RESERVADO, EN SUS TERMINOS)",60,"60yr2or1-sil-246",2007,12,12,1
"247",302,94,0,0,107,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (ARTICULOS 16, 17, 18, 19, 20, 21, 73 Y  SEGUNDO TRANSITORIO, RESERVADOS, EN SUS TERMINOS O CON LAS MODIFICACIONES, SEGÚN CORRESPONDA)",60,"60yr2or1-sil-247",2007,12,12,1
"248",404,1,7,0,91,"ELECCION DE INTEGRANTES DE LA COMISION PERMANENTE CORRESPONDIENTE AL PRIMER RECESO DEL SEGUNDO AÑO",60,"60yr2or1-sil-248",2007,12,13,1
"249",327,9,105,0,62,"DECRETO POR EL QUE SE CONCEDE AUTORIZACIÓN AL PRESIDENTE DE LOS ESTADOS UNIDOS MEXICANOS, FELIPE DE JESÚS CALDERÓN HINOJOSA, PARA AUSENTARSE DEL TERRITORIO NACIONAL DEL 10 AL 14 DE FEBRERO DE 2008 A EFECTO DE REALIZAR UNA GIRA DE TRABAJO POR NUEVA YORK, (NUEVA YORK); BOSTON, (MASSACHUSSETS); CHICAGO, (ILLINOIS); SACRAMENTO Y LOS ÁNGELES, (CALIFORNIA). (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-249",2008,2,7,1
"250",396,0,0,0,107,"DECRETO QUE REFORMA EL ARTICULO 54 DE LA LEY DE FISCALIZACION SUPERIOR DE LA FEDERACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-250",2008,2,12,1
"251",400,0,1,0,102,"DECRETO QUE REFORMA EL ARTICULO 86 DE LA LEY DE FISCALIZACION SUPERIOR DE LA FEDERACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-251",2008,2,12,1
"252",367,0,2,0,134,"DECRETO QUE REFORMA LA FRACCION XVI DEL ARTICULO 132 DE LA LEY FEDERAL DEL TRABAJO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-252",2008,2,12,1
"253",365,0,3,0,135,"DECRETO PARA QUE SE INSCRIBA EN LETRAS DE ORO EN EL MURO DE HONOR DEL PALACIO LEGISLATIVO DE SAN LAZARO LA LEYENDA "" A LOS CONSTITUYENTES DE 1857"" (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-253",2008,2,12,1
"254",348,0,1,2,152,"DECRETO  QUE REFORMA LA FRACCION X DEL ARTICULO 2o  DE LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-254",2008,2,14,1
"255",343,0,0,0,160,"DECRETO  QUE REFORMA EL ARTICULO 29 DE LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-255",2008,2,14,1
"256",198,160,0,0,145,"PUNTO DE ACUERDO PARA EXHORTAR AL GOBIERNO DEL ESTADO DE VERACRUZ,  REALICE ACCIONES NECESARIAS PARA EL ACCESO E INTEGRACION EN EL SECTOR PUBLICO DE LAS PERSONAS CON DISCAPACIDAD CONSIDERANDO SUS HABILIDADES Y PREPARACION PARA EL EMPLEO (SI SE ACEPTA LA M",60,"60yr2or2-sil-256",2008,2,14,1
"257",376,1,0,0,126,"DECRETO QUE ADICIONA UNA FRACCION XXX AL ARTICULO 28 DE LA LEY DE LOS DERECHOS DE LAS PERSONAS ADULTAS MAYORES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-257",2008,2,19,1
"258",328,1,15,0,159,"TRES DECRETOS QUE CONCEDEN PERMISO A 3 CIUDADANOS MEXICANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-258",2008,2,19,1
"259",202,165,9,1,126,"ACUERDO DE LA  JUCOP, POR EL QUE LA CÁMARA DE DIPUTADOS SOLICITA AL EJECUTIVO FEDERAL, POR CONDUCTO DE LA SHCP, SE, Y DEL SAT QUE TOME LAS MEDIDAS NECESARIAS PARA DEJAR SIN EFECTO EL DECRETO POR EL QUE SE REFORMAN LOS DIVERSOS POR EL QUE SE ESTABLECEN LAS",60,"60yr2or2-sil-259",2008,2,21,1
"260",125,242,6,1,129,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS EN MATERIA DE JUSTICIA PENAL (SI SE RETIRA DEL ORDEN DEL DÍA)",60,"60yr2or2-sil-260",2008,2,21,1
"261",463,6,2,0,32,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS EN MATERIA DE JUSTICIA PENAL (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ADMITIDA)",60,"60yr2or2-sil-261",2008,2,26,1
"262",370,0,11,0,122,"SIETE DECRETOS QUE CONCEDEN PERMISO A 50 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-262",2008,2,26,1
"263",262,2,84,0,155,"DECRETO QUE CONCEDE PERMISO AL C. FELIPE CALDERON HINOJOSA,  PRESIDENTE DE LOS ESTADOS UNIDOS MEXICANOS PARA AUSENTARSE DEL TERRITORIO NACIONAL LOS DIAS 4, 5, 6 Y 7 DE MARZO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-263",2008,2,28,1
"264",361,0,0,3,139,"DECRETO QUE  REFORMA EL ARTICULO 29 DE LA LEY PARA LA PROTECCION DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-265",2008,3,4,1
"265",385,0,1,0,117,"DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 10 DE LA LEY GENERAL QUE ESTABLECE LAS BASES DE COORDINACION DEL SISTEMA NACIONAL DE SEGURIDAD PUBLICA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-266",2008,3,4,1
"266",286,9,5,0,203,"DECRETO CONCEDE PERMISO AL LIC. FELIPE CALDERON HINOJOSA, PRESIDENTE DE LOS E.U.M., PARA ACEPTAR Y USAR LA CONDECORACION DE LA ORDEN NACIONAL DR. JOSE MATIAS DELGADO, EN GRADO DE GRAN CRUZ PLACA DE ORO, QUE LE CONFIERE EL GOBIERNO DE LA REPUBLICA DE EL SA",60,"60yr2or2-sil-267",2008,3,4,1
"267",353,0,13,0,137,"DECRETO CONCEDE PERMISO A 2 CIUDADANAS MEXICANAS  PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-268",2008,3,4,1
"268",372,0,0,0,131,"DECRETO QUE REFORMA EL ARTICULO 80 DE LA LEY AGRARIA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-269",2008,3,6,1
"269",376,0,0,0,127,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CODIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-270",2008,3,11,1
"270",103,250,10,0,140,"DECRETO QUE REFORMA EL SEGUNDO PÁRRAFO DEL ARTÍCULO 13 Y LOS PÁRRAFOS TERCERO Y SEXTO DEL ARTÍCULO 37 DE LA LEY FEDERAL DE RESPONSABILIDADES ADMINISTRATIVAS DE LOS SERVIDORES PÚBLICOS (SI SE ACEPTA MOCIÓN SUSPENSIVA)",60,"60yr2or2-sil-271",2008,3,11,1
"271",258,92,7,0,146,"DECRETO QUE REFORMA EL SEGUNDO PÁRRAFO DEL ARTÍCULO 13 Y LOS PÁRRAFOS TERCERO Y SEXTO DEL ARTÍCULO 37 DE LA LEY FEDERAL DE RESPONSABILIDADES ADMINISTRATIVAS DE LOS SERVIDORES PÚBLICOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-272",2008,3,11,1
"272",110,278,3,1,111,"DECRETO QUE EXPIDE LA LEY DEL SISTEMA NACIONAL DE INFORMACIÓN ESTADÍSTICA Y GEOGRÁFICA (SI SE ACEPTA MOCIÓN SUSPENSIVA)",60,"60yr2or2-sil-273",2008,3,11,1
"273",261,110,0,0,132,"DECRETO QUE EXPIDE LA LEY DEL SISTEMA NACIONAL DE INFORMACIÓN ESTADÍSTICA Y GEOGRÁFICA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr2or2-sil-274",2008,3,11,1
"274",81,257,8,2,155,"DECRETO QUE EXPIDE LA LEY DEL SISTEMA NACIONAL DE INFORMACIÓN ESTADÍSTICA Y GEOGRÁFICA (EN LO PARTICULAR LOS ARTICULOS  RESERVADOS POR LA DIPUTADA VALENTINA BATRES GUADARRAMA (PRD),  SI SE ADMITEN A DISCUSION)",60,"60yr2or2-sil-275",2008,3,11,1
"275",7,242,3,1,250,"DECRETO QUE EXPIDE LA LEY DEL SISTEMA NACIONAL DE INFORMACIÓN ESTADÍSTICA Y GEOGRÁFICA  (EN LO PARTICULAR LOS ARTICULOS  RESERVADOS POR EL DIPUTADO SALVADOR RUIZ SANCHEZ (PRD), SI SE ADMITEN A DISCUSIÓN)",60,"60yr2or2-sil-276",2008,3,11,1
"276",93,241,6,1,162,"DECRETO QUE EXPIDE LA LEY DEL SISTEMA NACIONAL DE INFORMACIÓN ESTADÍSTICA Y GEOGRÁFICA  (EN LO PARTICULAR LOS ARTICULOS  RESERVADOS POR EL DIPUTADO PABLO TREJO PÉREZ (PRD), SI SE ADMITEN LAS MODIFICACIONES)",60,"60yr2or2-sil-277",2008,3,11,1
"277",99,244,7,0,153,"DECRETO QUE EXPIDE LA LEY DEL SISTEMA NACIONAL DE INFORMACIÓN ESTADÍSTICA Y GEOGRÁFICA  (EN LO PARTICULAR LOS ARTICULOS  RESERVADOS POR LA DIPUTADA VALENTINA BATRES GUADARRAMA (PRD), SI SE ADMITEN LAS MODIFICACIONES)",60,"60yr2or2-sil-278",2008,3,11,1
"278",235,2,3,1,262,"DECRETO QUE EXPIDE LA LEY DEL SISTEMA NACIONAL DE INFORMACIÓN ESTADÍSTICA Y GEOGRÁFICA  (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN TERMINOS DEL DICTAMEN).",60,"60yr2or2-sil-279",2008,3,11,1
"279",257,100,17,0,129,"DECRETO QUE EXPIDE LA LEY DEL SISTEMA NACIONAL DE INFORMACIÓN ESTADÍSTICA Y GEOGRÁFICA  (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN TERMINOS DEL DICTAMEN).",60,"60yr2or2-sil-280",2008,3,13,1
"280",268,99,3,0,133,"DECRETO QUE REFORMA EL ARTICULO 35 DE LA LEY FEDERAL DE COMPETENCIA ECONOMICA (SI SE ACEPTA MOCIÓN SUSPENSIVA)",60,"60yr2or2-sil-281",2008,3,13,1
"281",383,0,15,2,103,"ELECCION DE SECRETARIO DE LA MESA DIRECTIVA PARA EL PERIODO DEL 25-MARZO AL 31-AGOSTO DE 2008",60,"60yr2or2-sil-282",2008,3,25,1
"282",369,0,2,0,132,"DECRETO QUE REFORMA. ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE INSTITUCIONES DE CREDITO,  DE LA LEY GENERAL DE TITULOS Y OPERACIONES DE CREDITO,  DEL C. FEDERAL DE PROCEDIMIENTOS PENALES Y DEL C. PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR",60,"60yr2or2-sil-283",2008,3,26,1
"283",358,0,2,0,143,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-284",2008,3,26,1
"284",301,0,34,0,168,"DECRETO QUE ADICIONA UN PARRAFO SEGUNDO AL ARTICULO DECIMO CUARTO TRANSITORIO DEL DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY DE AGUAS NACIONALES, PUBLICADO EN EL DOF EL 29 DE ABRIL DE 2004 (EN LO GENERAL Y EN LO P",60,"60yr2or2-sil-285",2008,3,26,1
"285",281,19,1,0,202,"DECRETO QUE ADICIONA UN PARRAFO AL ARTICULO 46 DE LA LEY ORGANICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-286",2008,3,26,1
"286",284,85,8,1,125,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SOCIEDADES MERCANTILES (EN LO GENERAL Y EN LO PARTICULAR  LOS ARTICULOS NO RESERVADOS)",60,"60yr2or2-sil-287",2008,3,27,1
"287",254,70,11,0,168,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SOCIEDADES MERCANTILES (EN LO PARTICULAR, EL ARTICULO 89 FRACCION SEGUNDA RESERVADO  CON LA MODIFICACION ADMITIDA)",60,"60yr2or2-sil-288",2008,3,27,1
"288",360,0,0,0,143,"DECRETO QUE REFORMA LAS FRACCIONES II Y III Y SE ADICIONA UNA FRACCION V AL ARTICULO 18 DE LA LEY DE INSTITUTOS NACIONALES DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-289",2008,4,1,1
"289",340,0,1,0,162,"DECRETO QUE REFORMA EL SEGUNDO PARRAFO DEL ARTICULO 212 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO  PARTICULAR)",60,"60yr2or2-sil-290",2008,4,1,1
"290",317,9,19,0,158,"DECRETO POR EL QUE SE REFORMAN DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO  PARTICULAR)",60,"60yr2or2-sil-291",2008,4,1,1
"291",345,0,0,3,155,"DECRETO QUE REFORMA LA FRACCION II DEL APARTADO A DEL ARTICULO 13 Y SE ADICIONA UNA FRACCION XVII BIS AL ARTICULO 3o. Y UN ARTICULO 157 BIS A LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-292",2008,4,3,1
"292",348,0,0,0,155,"DECRETO QUE ADICIONA UNA FRACCION IV AL ARTICULO 64 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ADMITIDA)",60,"60yr2or2-sil-293",2008,4,3,1
"293",334,0,0,0,169,"DECRETO QUE ADICIONA UNA FRACCION XLIX AL ARTICULO 7o. DE LA LEY GENERAL DE DESARROLLO FORESTAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-294",2008,4,3,1
"294",321,0,0,0,182,"DECRETO QUE ADICIONA LA FECHA 19 DE AGOSTO, INSTALACION DE LA SUPREMA JUNTA NACIONAL AMERICANA DE ZITACUARO, EN 1811,  AL INCISO A) DEL ARTICULO 18 DE LA LEY SOBRE EL ESCUDO, LA BANDERA Y EL HIMNO NACIONAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-295",2008,4,3,1
"295",236,8,91,0,168,"ONCE DECRETOS QUE CONCEDEN PERMISO A 9 CIUDADANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS Y A 6 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-296",2008,4,3,1
"296",393,0,1,2,107,"DECRTO QUE REFORMA ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY QUE CREA EL FIDEICOMISO QUE ADMINISTRARA EL FONDO DE APOYO PARA LOS EX TRABAJADORES MIGRATORIOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-297",2008,4,10,1
"297",395,0,0,0,108," DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE POBLACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-310",2008,4,29,1
"298",378,0,0,0,125," DECRETO QUE ADICIONA LA FRACCION XIV AL ARTICULO 7 DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-311",2008,4,29,1
"299",382,0,1,1,119,"DECRETO QUE REFORMA LA FRACCION X AL ARTICULO 7 DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-312",2008,4,29,1
"300",244,102,7,0,150,"DECRETO QUE REFORMA LOS ARTICULOS 429 DEL CODIGO PENAL FEDERAL Y 223 BIS DE LA LEY DE LA PROPIEDAD INDUSTRIAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-313",2008,4,29,1
"301",373,0,1,0,129,"DECRETO QUE REFORMA Y ADICIONA LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-314",2008,4,29,1
"302",369,1,0,0,133,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD, EN MATERIA DE CUIDADOS PALIATIVOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr2or2-sil-315",2008,4,29,1
"303",198,148,0,0,157,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD, EN MATERIA DE CUIDADOS PALIATIVOS (EN LO PARTICULAR ARTICULO 166 BIS 15 RESERVADO)",60,"60yr2or2-sil-316",2008,4,29,1
"304",216,0,11,3,273,"SI SE MODIFICA EL ORDEN DEL DIA Y SE SOMETE A DISCUSION EL DICTAMEN ENVIADO POR LA JUCOP",60,"60yr2or2-sil-317",2008,4,29,1
"305",272,115,5,0,111,"DECRETO QUE REFORMA EL PÁRRAFO QUINTO DE LA FRACCIÓN I DEL ARTICULO 116 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (SI SE DISPENSA LA SEGUNDA LECTURA Y SE SOMETE A DISCUSION Y VOTACION DE INMEDIATO)",60,"60yr2or2-sil-318",2008,4,30,1
"306",341,32,18,1,111,"DECRETO QUE REFORMA EL PARRAFO QUINTO DE LA FRACCION I DEL ARTICULO 116 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-319",2008,4,30,1
"307",309,39,31,0,124,"DECRETO QUE REFORMA EL ARTICULO 69 DE LA CONSTITUC ION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-320",2008,4,30,1
"308",356,0,1,0,146,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-321",2008,4,30,1
"309",315,32,8,0,148,"DECRETO POR EL QUE SE EXPIDE LAL LEY DE FOMENTO PARA LA LECTURA Y EL LIBRO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-322",2008,4,30,1
"310",336,0,3,1,163,"DECRETO QUE EXPIDE LA LEY DE UNIONES DE CREDITO Y SE ADICIONA Y REFORMA LA LEY GENERAL DE TITULOS Y OPERACIONES DE CREDITO (EN LO GENERAL  Y EN LO PARTICULAR)",60,"60yr2or2-sil-323",2008,4,30,1
"311",328,0,5,0,170,"DECRETO QUE ADICIONA EL ARTICULO 39 DE LA LEY GENERAL DE INSTITUCIONES Y SOCIEDADES MUTUALISTAS DE SEGUROS (EN LO GENERAL  Y EN LO PARTICUALR)",60,"60yr2or2-sil-324",2008,4,30,1
"312",326,0,4,0,173,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DE SOCIEDAD HIPOTECARIA FEDERAL Y DEROGA EL ART. NOVENO TRANSITORIO DEL DECRETO QUE EXPIDE LA LEY ORGANICA DE SHF, PUBLICADO EN EL DOF EL 11 DE OCT DE 2001 (EN LO GENERAL Y EN LO PARTICULAR LOS ARTS. NO RESERVADOS)",60,"60yr2or2-sil-325",2008,4,30,1
